gene	Score	Rank	Rank_z
ARHGEF25	-9.203585e-06	10057	0.519070967741936
GPX7	1.53724195e-05	8565	0.519025303989549
TLR3	-0.000105724186666667	4696	0.518947135102687
LINC00670	-5.70796725e-05	6253	0.518913395638629
ZNF408	-9.190251e-06	10053	0.518864516129032
RRN3	-9.159783e-06	10051	0.518761290322581
EDAR	-5.473705325e-05	5672.5	0.518719020365478
MTRNR2L3	-9.1505935e-06	10050	0.518709677419355
LINC01426	-4.3565014e-05	6632.5	0.518704291026028
LINC00662	1.5305252e-05	5994.66666666667	0.51868737460918
ZNRF4	-0.0001398410725	4736.5	0.518678778867785
MMAB	-9.145483e-06	10049	0.518658064516129
RETSAT	-0.0001110030125	6720	0.518624860914732
EHBP1	-0.00012757030125	4405.5	0.518622474414706
GRAMD2A	-1.161968467e-05	7993.5	0.518562958496634
EBF4	-9.123011e-06	10047	0.518554838709678
FGA	9.4119355e-05	9543.5	0.518498321776706
PROSER1	6.17277e-05	9263.5	0.518466164204603
SMR3A	-9.098089e-06	10045	0.518451612903226
DUSP4	5.18717766666667e-05	7748.33333333333	0.518286770011133
NUP93	3.85408025e-05	8972	0.518255934076977
MYB	0.000343936285	6767.66666666667	0.518192422387699
ZNF783	-9.014528e-06	10039	0.518141935483871
PPEF2	-4.27926913666667e-05	5504.66666666667	0.518119840330364
TAL1	-5.18596343333333e-05	6704	0.518070673814873
ROM1	-9.013765e-06	10037	0.518038709677419
RTCB	-9.004595e-06	10036	0.517987096774194
FBXW10	-9.3474275e-05	5823.5	0.517983800623053
CRISP1	-0.000166790985	5422	0.517888373027836
PDIA4	-0.00013244037	4142	0.517847083460879
LRP4-AS1	3.956471e-06	8325.5	0.517832981609888
CA3	-4.726965e-05	6483.5	0.517832660034167
GPR19	2.62936600000001e-06	6762	0.517774630159842
MAP3K20-AS1	-3.54909065e-05	6905.5	0.517764164405587
MMP14	-8.913939e-06	10031	0.517729032258065
ADAMTS17	-6.66252523098e-05	3302.2	0.517723947694443
LYN	-6.74666608666667e-05	6127.66666666667	0.517636758916704
DYSF	2.3358735e-06	3642.75	0.517618924408471
TRIM53AP	-8.900775e-06	10028	0.517574193548387
RCC2	2.4719485e-05	8713.5	0.517549351823937
RILPL1	-0.00010055547775	5491	0.517505381762161
RNF125	2.69837e-06	7774.5	0.517478914106721
LRRC37A5P	8.237698e-05	9425.5	0.517467028439353
FABP7	-4.35952198333333e-05	5902.66666666667	0.517428909909801
MED15P9	-0.00012950411	5773.5	0.517398111841562
DDO	-9.8241694e-05	4514	0.51736966291327
RIT1	-8.842523e-06	10024	0.517367741935484
TRIM49	-2.55899636e-05	7350	0.51734169430208
MIR518A1	-8.797789e-06	10022	0.517264516129032
ATP6AP2	-8.7934195e-06	10021	0.517212903225807
IL11	-1.3384245e-05	7693.66666666667	0.517164310513897
DIP2A-IT1	-8.7861945e-06	10020	0.517161290322581
NCOA7	-2.345824e-06	4141.66666666667	0.517126857681069
NPTX1	-2.7242528e-05	8220.5	0.517107799950439
ST8SIA6-AS1	4.9106605e-05	9105	0.517079770877299
ZCCHC24	-0.000104870013	4908.33333333333	0.51706393267968
TPRX1	-0.00013238469	5539	0.517035071852075
KBTBD7	-8.746637e-06	10017	0.517006451612903
LXN	-3.7031903e-05	6829	0.51699294543262
OR10V1	-8.735506e-06	10015	0.516903225806452
CCDC102A	-8.7221415e-06	10014	0.516851612903226
TTC7B	-5.48863294e-05	3506	0.516825087125802
F2	-7.21330986666667e-05	6406.66666666667	0.516759330946932
PEA15	-8.706631e-06	10012	0.516748387096774
ZFAND2A	-0.0001115152230925	4300.25	0.516728427290028
MRO	-2.84346153333333e-05	6614.66666666667	0.516552819137453
SLC7A11	-9.76132143333333e-05	4483.66666666667	0.516512194912474
LOXL2	0.000110596655666667	6538.33333333333	0.516494380518464
SHANK2	1.87649476666667e-05	5179	0.516459283926789
SLC25A13	-6.554765825e-05	6248.75	0.516449082657552
MAP2K6	-4.22477165e-05	6612.5	0.516401165711989
STX2	-0.000100121314666667	5365	0.516392117986055
ADI1	-8.570649e-06	10005	0.516387096774194
ATP6V0A1	-8.564557e-06	10004	0.516335483870968
TESMIN	5.898778e-05	9181.5	0.516189086523967
RWDD2B	-2.343178e-05	2154.5	0.51617255591581
SLC12A8	-7.16878328e-05	3122.8	0.516158050209931
DPP10	-3.233545175e-06	3098.25	0.516156377960154
MAN1A1	-6.352815525e-05	3192.25	0.516140241172458
GNLY	5.00566256666667e-05	7594.33333333333	0.516129977246998
LMOD1	-7.08788016666667e-05	5053	0.516091503053923
PRM2	-8.5368865e-06	9998	0.516025806451613
LACTB2	-2.77617738333333e-05	6792.66666666667	0.516010025942906
HSPA4L	-1.97384885e-05	7593.5	0.51600321575721
C1orf127	-3.5835855e-05	6703.25	0.515983389377075
CLEC3B	-5.08317406666667e-05	6713	0.515962201714141
EIF3A	-8.280452e-06	6737	0.515930075564474
TRPV4	-1.84393535e-05	7644	0.515823535323083
ATP5MF-PTCD1	-9.5486763e-05	5740.5	0.515801748567983
MYO18B	-9.6954027e-05	5546	0.515800304226059
MAPK10	-4.6381466e-05	2889	0.515782376370099
ANKRD24	-7.0958439e-05	6015.5	0.515771359662345
HCAR1	-2.25226053e-05	4107.75	0.515750512983607
KCNJ14	-2.594979075e-05	7283	0.51571661139584
PSMB8	-8.469078e-06	9992	0.515716129032258
TMEM68	-9.47513095e-05	4927.66666666667	0.515697894068189
LINC02111	8.637589e-05	9417	0.515684132248015
PLA2G4D	-3.8705644e-05	6722	0.515674002612803
OR5AU1	-7.43076635e-05	5977.5	0.515643050949653
MSI2	-2.30120882e-05	3169.6	0.515636210264767
MDGA1	-4.4302649e-05	5135	0.515598373540188
PRKN	-3.1058889e-05	6241.5	0.515582504217492
POLR3G	5.1981597e-05	9101.5	0.515530499447292
IQCJ	5.544542e-06	3080	0.515528026724891
ABT1	-8.441341e-06	9988	0.515509677419355
RNF126	-8.56101361666667e-05	5921	0.515485508017755
HSD17B1	-8.426087e-06	9987	0.515458064516129
LILRB4	-8.420269e-06	9986	0.515406451612903
CRHR2	-2.638895325e-05	7255	0.51537123907145
IDH3A	-8.376057e-06	9984	0.515303225806452
NCAM2	-5.4699189074e-05	3860	0.515299865191511
ZNF559	-8.348319e-06	9982	0.5152
HRH1	-0.000117352117	5582	0.515172987639433
SLC17A5	-5.4932335e-06	4038.75	0.515154399294623
MORC3	-9.0158395e-05	5792.5	0.51511293337353
GUSBP2	0.000599716524	5347.75	0.515109708173946
CYTOR	0.00012507437	9620	0.515065902924329
KSR2	-3.4930401195e-05	5880.25	0.515023665891666
PRSS30P	-0.00010335556425	6842	0.515020416016792
LEKR1	1.8061024e-05	5130.5	0.51501660372798
EPN3	-0.00013437782	5479	0.515013646869661
POC1B	-9.7329959e-05	4542.33333333333	0.514968464439453
WFDC12	-3.6647575e-05	6787	0.514947402271129
AGR2	-8.3980666625e-05	4170	0.514941743459932
GFER	-0.0001090566095	6756	0.514938242739628
FAH	-0.000136319564	4917.5	0.514901599055435
KDELR3	-8.304996e-06	9976	0.514890322580645
TPD52L1	-2.45971093333333e-05	7016	0.514849059363619
CCDC138	-1.848442425e-05	4889.75	0.514835780222798
CELF6	4.48994333333333e-07	7462.33333333333	0.514798712852546
ARRDC3	1.82998635e-05	8522.5	0.514778816199377
ZNF814	0.000605305306666667	2954.66666666667	0.514634145267518
FAM170B	-8.27839e-06	9971	0.514632258064516
UTP20	-9.18134793333333e-05	5490	0.514573112956
MCIDAS	-0.0001401103565	4524	0.514542878105428
MAMDC2-AS1	1.8493622e-05	7280	0.514454437564975
CPNE3	-0.000112985536	4700.25	0.514404918514743
ZNF14	-3.66057193333333e-05	5816.33333333333	0.514393002240577
LINC00511	-4.39446269e-05	3624.5	0.514346630256816
NUTM2A	-8.246681e-06	9965	0.514322580645161
CXCR6	1.56519033333333e-05	7642.66666666667	0.514253703015237
CBFB	-2.59824213333333e-05	5300.66666666667	0.514230605994358
TEX264	-0.00010988994785	6445	0.51418401333275
RPUSD1	-8.229179e-06	9962	0.514167741935484
MAN2A2	-3.2117611e-05	8087.5	0.514154265362545
CUX2	5.932625e-06	8162.5	0.514112128372809
EXTL3	2.54177675e-05	5448.5	0.51404237576471
OIP5	8.029273e-06	9110	0.5139844809584
HAPLN2	-8.174348e-06	9958	0.513961290322581
EVX1	2.41776586666667e-05	6658.66666666667	0.513961150774508
RCBTB1	-4.300094e-05	6544.33333333333	0.513959475543736
RNF144A	-1.28699033333333e-05	7567.66666666667	0.513945936474476
C6	-1.5843046e-05	7724.5	0.513892875087931
SMAD1	0.00012658936	9599.5	0.513885639634208
SLC5A6	-8.13327e-06	9954	0.513754838709677
CASP8AP2	3.699992e-06	7851	0.513754530966643
FOSB	-7.81684063333333e-05	6004.33333333333	0.513740659031938
TTC1	-5.916598e-05	6100	0.51365611496332
CCDC180	0.00192934036666667	6425.66666666667	0.51365386197156
RAB26	-8.130754e-06	9951	0.5136
FAM111B	3.8945485e-05	9282	0.51357671627577
LRRD1	-1.67550433333333e-06	7141.66666666667	0.513571742286779
OR14I1	-8.115627e-06	9950	0.513548387096774
EFCAB14	-6.47100903333333e-05	5339.66666666667	0.513509096564429
MTFP1	-0.000108985112	6702	0.513487810542785
NAV2-AS2	-0.00021114065	3409	0.513480945925591
RALBP1	-5.12230391333333e-05	5652.66666666667	0.513477310192136
EPB41L1	-9.46832505e-05	7402.5	0.513453693473075
RABEP1	6.3178919e-06	5013	0.513450654579991
BSPRY	-8.106075e-06	9948	0.513445161290323
RASSF6	-8.20899913333333e-05	5425.66666666667	0.513421263961449
BANK1	-2.922227052e-05	3916.6	0.513409860257255
RNF165	-3.032413675e-05	7052	0.513349974876897
GRAP2	-9.0881742e-05	6310.33333333333	0.513336742827927
PRMT3	-2.066236435e-05	7478	0.51331685257763
AWAT2	9.920964e-05	9457.5	0.513301979700533
USO1	-6.687564858e-05	6130	0.513197943540612
CLEC4GP1	-0.0002107925	3407	0.51317969573731
DLEU7	-1.14053217e-05	7882.5	0.513127203296151
KLHL31	-8.59140603333333e-05	5225	0.513126336884746
ST20-MTHFS	-3.07514715e-05	7014	0.513099467390212
LRRC61	-4.3780472e-05	7854	0.513093005650871
AADACP1	-8.0579475e-06	9940	0.513032258064516
LRP6	-1.35837629666667e-05	4329	0.513030575333842
HSCB	-0.0001351328685	5118.5	0.512998280930377
ARHGAP19	-1.13802795333333e-05	4885	0.512983460722245
SUGCT	-4.02780774666667e-05	2416.16666666667	0.512982020126227
COL11A2	-2.434871702e-05	7290	0.512974052859009
MFSD5	-0.0001009515625	6891.5	0.512971187848928
COL14A1	2.12890694e-05	4777	0.512931608085192
VMA21	-8.025188e-06	9938	0.512929032258065
NSMCE2	-1.8411525e-05	7082.66666666667	0.512898558998741
GALNT8	1.24046968e-05	4760.66666666667	0.512878334279144
PPHLN1	6.2096135e-05	9135.5	0.51283730278364
CHIC1	-1.75758975e-05	2659	0.51283016980821
SEPHS1	9.1663448e-05	9391	0.512826931966637
SLC4A4	-1.9313118e-05	7525.5	0.512762375640639
MIR1323	-2.89945733e-05	7094	0.512707145010552
SETX	-2.9148768e-05	3333.4	0.512706041553494
KCND2	-2.492802685e-05	3677.75	0.512684411457074
HPS5	-7.967843e-06	9933	0.512670967741935
C2orf80	-1.12860179e-05	7947.66666666667	0.512664834698609
CLDN10-AS1	3.32893625e-05	8740.5	0.512661883227816
C18orf32	0.000117754368	9527	0.512563239875389
LINC00648	-7.964462e-06	9930	0.512516129032258
CNTN5	-4.94275354e-06	4869.6	0.512500351449219
FAM174B	-8.2616686e-05	3717.25	0.512445834922201
ITGA4	-0.00012261285	6058.75	0.512417256132785
OMP	-7.956443e-06	9928	0.512412903225807
MAML3	-3.54877349e-05	4717.33333333333	0.512399302476513
C12orf66	1.79550213e-05	3110	0.512369485294118
ARHGAP6	-3.3450604235e-06	5437	0.512342354474872
TRIOBP	-4.18629192333333e-05	5613	0.512318595926487
HIGD1C	-3.0546845e-05	1481	0.512289487278123
NCOA5	-7.9453885e-06	9924	0.512206451612903
BCAR3	-5.20987637333333e-05	5777	0.512202601081472
NEK5	-4.056306075e-05	6308	0.512176564024912
PRDM5	-7.357325745e-05	5105.25	0.512147279703235
TVP23C-CDRT4	-8.76033966666667e-06	7127.66666666667	0.512143098114321
DNAH6	1.440790275e-05	5434	0.51204798504678
DIO2	-2.6009462e-05	6324	0.512022244123976
AMH	-7.939251e-06	9920	0.512
CCNT2	-0.000103737443333333	4628	0.5119824682865
METTL24	-2.154590875e-05	7406.5	0.511972746457643
SLC35G2	3.491156e-05	8745.5	0.511942357552005
DNAJC8	-3.8985547e-05	8934.5	0.511924750948767
ZDHHC9	-7.935637e-06	9918	0.511896774193548
ATAD3B	4.3105614e-05	8904	0.511886805346196
RTF2	-1.51684917333333e-05	5110	0.511786717254125
GDF3	-7.80122586666667e-05	5898	0.511625991161481
NDST4	-5.19788383333333e-05	6517.33333333333	0.511613494727104
LZIC	-0.000124065018	5465.5	0.511604059893478
MYCBP2-AS1	-0.000152306665	5337.5	0.511596342076173
KIAA1210	-7.898478e-06	9912	0.511587096774194
ZNF589	2.0431925e-05	8490	0.511586132047031
FGF2	0.00018014145	9678.5	0.511559843231836
IRF7	-0.00014622046	5061	0.511525560070373
KCTD8	-2.76773883333333e-05	3790.33333333333	0.511472996307689
DNMT3A	-4.93979593333333e-05	6478.33333333333	0.511461693553117
PRSS54	-7.880528e-06	9909	0.511432258064516
BST2	-3.50385033333333e-05	6644.33333333333	0.511342665731765
MORN3	-1.32448143333333e-05	7392.33333333333	0.511319007853045
UNC13A	0.0001856917585	5540.25	0.511300101917545
GPR158	6.32881666666667e-06	7362.66666666667	0.511277483770418
AFF1	-6.0574565e-05	6033	0.511248959903527
LINC00567	-0.00020948556	3394	0.511221569513481
HMGN4	-0.000135881365	4884.5	0.511218129430686
MUC20	-9.71696685e-05	5802.75	0.511180965365787
ENO2	-1.1820186e-05	7815	0.511158597125917
PPM1N	-3.51818455e-05	7980.5	0.511156495585713
UBASH3B	-6.198264675e-05	5487.75	0.511136076243421
ZNF702P	-0.0001752665624	4164.25	0.511130331060268
FER	-7.502529545e-05	4511.75	0.511122399603805
MGST1	-5.28391133333333e-06	7033	0.511112702303753
KPNA4	1.8558115e-05	8446.5	0.511100633102201
NOL8	1.17625376666667e-05	6991.33333333333	0.511092334145401
XPOT	-7.843531e-06	9902	0.511070967741936
MSH3	0.000137414880333333	5044.66666666667	0.511068861711603
BANP	-5.673831185e-05	6371.25	0.511057093276349
HOPX	-7.842026e-06	9901	0.51101935483871
ENTPD1	-5.09877443333333e-05	6563	0.510994280409009
ALS2CL	-2.774518235e-05	7096	0.510977389207115
LINC00629	-7.8280045e-06	9900	0.510967741935484
FGFR1	-1.94110556666667e-05	7026.66666666667	0.510933199210247
C6orf15	-0.000227402653333333	4801.33333333333	0.510927328891233
FCGR3B	8.9295775e-05	9332.5	0.51090736609386
SIM1	-8.72931200000001e-06	4569.25	0.510903865881638
MON1A	-7.816057e-06	9898	0.510864516129032
CNDP2	-2.22202825e-05	7345.5	0.510852859009145
SLC25A35	-7.813201e-06	9897	0.510812903225807
NBEAL2	-0.000102666428333333	5585.66666666667	0.510786456080948
AKR1C4	-7.810106e-06	9896	0.510761290322581
TCF4	-5.0885625e-07	3769	0.510756308916844
ARHGEF2	2.95445536666667e-05	7474	0.510712147846484
GCA	-7.809222e-06	9895	0.510709677419355
PHF23	-7.804687e-06	9894	0.510658064516129
ADH1C	-6.3407905e-05	5989	0.510639895487891
ZNF610	-4.1341475e-05	6501	0.510621887247513
LIN28B	-1.42065975e-05	7712.5	0.510585147221385
ITGA6	-3.986367475e-05	3985.25	0.510492045259074
ZNF557	2.12155746666667e-05	3886	0.510485118819867
ELL2	-1.66667765e-05	7179	0.510454482922201
PLBD1	-2.74393993333333e-05	6786.66666666667	0.510449586525716
WDR64	0.00034323308	5122.66666666667	0.510374922709008
SMAD9	-0.0001343074	4720.5	0.510328045906642
CD6	-2.898699835e-05	7029	0.510305456738016
SUDS3	-7.760533e-06	9886	0.510245161290323
VSX2	1.3846153e-05	3447	0.510181629506641
ZNF211	-7.751967e-06	9884	0.510141935483871
UAP1L1	-1.11634065e-05	8331	0.510137465319787
NMNAT3	-8.30953886666667e-05	5388.33333333333	0.510058498548294
CCDC144NL	-3.13081417566667e-05	4405.33333333333	0.510040288762978
WNT16	-7.743009e-06	9881	0.509987096774194
UTS2R	-0.00010961423765	6458.5	0.509979684076012
MEAF6	7.2841575e-05	9180.5	0.509954215656718
USP11	-7.18702337e-05	4974.5	0.509903038306947
PLIN5	-7.731013e-06	9879	0.509883870967742
GPR33	-7.721361e-06	9878	0.509832258064516
UBTF	-4.121705e-05	7386.66666666667	0.509722583984313
SELENOI	5.47691252666667e-05	6874	0.509714742362505
PTPDC1	-0.000128821192	5483.5	0.509658259842864
GCNT1	-7.04579403333333e-05	6616	0.509643918783906
VSTM5	-7.4269822e-05	4669	0.509640198520899
MYC	-7.699883e-06	9873	0.509574193548387
FAM171B	9.371588e-05	9333.5	0.50956591297357
TBXA2R	-6.01318633333333e-05	6056	0.509553321908471
STX12	-7.683011e-06	9872	0.509522580645161
MCHR2-AS1	-5.236657e-05	6117.5	0.50950031152648
FMN2	-7.3862216075e-05	4931.25	0.509434116213873
PTPN12	-0.00014649562	4727	0.509429447806831
ONECUT2	-4.92586078333333e-05	3826	0.509428826827833
TRIO	-5.07111355e-05	6826.5	0.509423077731963
JRKL	-4.06941073333333e-05	7841.33333333333	0.509389588936771
CCNB1	-0.000101274045	5166.33333333333	0.509365235688917
CD151	-3.5942885e-06	8002	0.509323525273842
HDAC9	-7.0910435e-06	2705.25	0.509323329855329
GAPDHS	-7.667319e-06	9868	0.509316129032258
KCTD9	3.788095e-06	7144.33333333333	0.509260817257461
TMCO6	-3.20535845e-05	6842.5	0.509258004220681
TNIK	-9.4084373e-05	5527.25	0.509235936594199
ANKAR	2.6566025e-05	7454.66666666667	0.509192589514858
RARA	-7.651977e-06	9865	0.509161290322581
SGTB	7.02939e-06	8196.5	0.509097537935886
ZNF429	-8.08421499999999e-07	6578.5	0.509084992031654
CCDC110	-8.04012543333333e-06	5360	0.509075962893933
MIR125A	-7.647502e-06	9863	0.509058064516129
MREG	-9.128991e-05	5327.66666666667	0.509038817877429
SKIDA1	-7.640953e-06	9862	0.509006451612903
ARMC6	-2.6174320125e-05	4663.75	0.508967187841119
UNC5CL	4.40497346666667e-06	7971	0.508959468983499
LSM12	-7.638676e-06	9861	0.508954838709677
SP140L	-5.71634226666667e-05	6823.66666666667	0.508920621967962
PTPN21	-8.192169e-05	5722	0.508908049442267
SPEM1	-7.634104e-06	9859	0.508851612903226
TUSC1	-3.76253316666667e-05	6233.33333333333	0.508849330509979
SPATA22	-7.76865166666667e-05	4845.66666666667	0.508814505612824
FAM182A	-1.32086504e-05	3205	0.508814405241146
POLD3	9.62398375e-06	4806.25	0.508809419190814
CDKN2D	-0.0001282904475	5583.5	0.508779806519637
LTF	1.23954301e-05	3684.5	0.5087735056926
FRMD1	-4.966024e-05	6912.33333333333	0.508770685871238
SQLE	-7.629115e-06	9857	0.508748387096774
ANKRD65	-7.6261276e-06	9856	0.508696774193548
COX6C	-0.0002089849	3377	0.508660942913089
CSRNP3	-1.275317875e-05	3451.25	0.508658556623064
DEFB126	-7.6210526e-06	9854	0.508593548387097
TRDMT1	-4.68410696666667e-05	6705.33333333333	0.508593437998323
SMAD7	-9.6727064e-05	5327.66666666667	0.508565849790044
CNKSR2	-7.618169e-06	9853	0.508541935483871
NUP210	-5.00140856666667e-05	7132.33333333333	0.508507682268814
KRTAP4-3	8.73552e-06	4145.5	0.508498244781784
YWHAH	-7.6179504e-06	9852	0.508490322580645
TSPYL5	-3.3264225e-06	8601.5	0.508454829477817
ATP5MC3	9.9200365e-06	8235.5	0.508324309114662
MIR516B2	0.000115849145	9432.5	0.508296814390514
BBS9	-5.8319591e-05	5467.6	0.508273462265376
GPR18	-0.000135075463	5095.5	0.508246745283248
DAG1	-3.347637e-05	6718.5	0.508234750276354
APBA2	-3.78635275e-05	6271.25	0.508229529292128
METTL21C	-4.82469433333333e-05	6301	0.50818556980806
MCU	1.1058919e-05	8246	0.508181931464175
DNAJC12	2.88274853333333e-05	5015	0.508170810326648
ABR	4.52048378e-05	5755	0.50816490202813
DGKI	0.00163119222666667	5563.33333333333	0.508102708267672
GAMT	-7.583849e-06	9844	0.508077419354839
LRIT3	-4.054884125e-06	5554.5	0.508071363411551
LIMD2	-7.580683e-06	9843	0.508025806451613
QSOX1	-6.1321097e-05	6749.66666666667	0.508018599357972
NUP98	1.58509905e-05	8324.5	0.508005466787258
TMEM254	-1.07021185e-05	8291	0.50797393699984
DNAJC5B	-4.0495958e-05	6460	0.507919204100091
OR10T2	-0.000102255538333333	5054.33333333333	0.507884330039002
RPS9	-6.2979144e-05	6374	0.507844507228362
ZC3H4	-9.82406543333333e-05	4918	0.507827880809369
RAB33B	1.1629133e-05	8972.5	0.507823410452272
MAN1A2	-8.865830805e-05	5279	0.507788768971117
S100B	-2.5924582e-05	8035	0.50778113687934
PRPSAP2	-8.2286634e-05	5549.5	0.507749294859883
TM4SF5	8.0347642e-05	9195	0.507745392422872
VMP1	0.0001122071612	5351	0.507710627912491
PI3	-3.47184e-06	8607.5	0.507675372797108
KCNAB2	-4.3755143e-05	6366.5	0.507639192041001
ANP32B	-1.145624545e-05	6401	0.507626695920304
PDPR2P	2.966541e-05	8577.5	0.507523907145011
BICRA	2.4375864e-05	8469	0.507496171239072
DAD1	0.000130317693333333	7069.66666666667	0.507482803347489
UNC93A	0.000450364991333333	6922.66666666667	0.507469508717433
ATP6V1G2	-7.5286757e-06	9832	0.507458064516129
SYCE2	0.0007091909744	3389.33333333333	0.507405233807421
RUFY1	-1.31709775e-05	7682.5	0.507374856798312
ABHD6	0.00059424944325	3019.25	0.507335800791835
SENP7	-2.631551e-05	6305	0.507279674767519
MFSD6	-8.51354856666667e-06	4652	0.507217953206373
HMGCS1	-7.51147e-06	9827	0.5072
TMED4	-8.33294433e-05	5870.66666666667	0.507185888425207
CPEB1	-2.629617787e-05	3716.75	0.50718579172827
ATP5IF1	-2.005742e-05	7344	0.507158355944126
SOGA1	-7.5112152e-06	9826	0.507148387096774
NUDT9	-1.59744883333333e-05	7100	0.507085426794335
DCC	2.53532235e-05	3118.75	0.507029993797635
CD244	-9.88814383333333e-05	5147.66666666667	0.506985551909584
TMEM181	-8.62931303333333e-05	5602.66666666667	0.506955891792664
ZNF652	-1.06918091666667e-05	7385.33333333333	0.506901114645374
ELSPBP1	8.75383e-05	9237	0.50688260476334
FBRSL1	-7.7912888975e-05	4868.25	0.506878400358729
MYLK4	-0.000122119155	5371.5	0.506874645764245
TMEM175	-2.27850533333333e-05	7358.66666666667	0.506844482443564
OCM2	-7.4546765e-06	9820	0.506838709677419
TMC8	-6.05240534666667e-05	6773	0.506835739279723
BCL7C	-0.000135056608	5222.5	0.506831102624278
UBE2B	2.9979405e-05	9709.5	0.506729672657658
ARHGEF10	-5.26125955e-05	3341	0.506728202282224
GSG1	-0.0001028518205	6631	0.506654904304476
TUBA3FP	-0.0001140850175	5404.5	0.506598251432017
FADS3	-7.445185e-06	9815	0.50658064516129
LNPK	2.2775061e-05	8425.5	0.506570756707869
ZNHIT6	1.7319631e-05	8318	0.506570193950357
MARCHF11	-7.4421455e-06	9814	0.506529032258065
ABCC12	6.8039545e-05	9045.5	0.50650579841222
BBOF1	-4.33695066666667e-06	5785.66666666667	0.506451331592949
FBXL5	-8.900865e-05	5571	0.506444905525855
KDM4C	-5.587502e-06	4076.25	0.506406729734297
KCNAB1	0.000144026368	5250	0.506373016856989
WDR74	4.890978e-06	7417.5	0.506351596416992
DDX41	-4.452748e-05	6324	0.506349914581449
PLTP	-1.9092498e-05	7423.5	0.506348055028463
TRIM49B	-7.4286863e-06	9810	0.506322580645161
